danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name
0.59,0.417,11,-13.843,0,0.0313,0.408,0.000305,0.101,0.551,100.012,audio_features,443jJdROJpDVhuPOx0aX46,spotify:track:443jJdROJpDVhuPOx0aX46,https://api.spotify.com/v1/tracks/443jJdROJpDVhuPOx0aX46,https://api.spotify.com/v1/audio-analysis/443jJdROJpDVhuPOx0aX46,393979,4,
0.722,0.994,5,-2.922,0,0.0497,0.0204,0.0102,0.184,0.774,129.979,audio_features,0n4l2ggyid1J2MUaAXzsCS,spotify:track:0n4l2ggyid1J2MUaAXzsCS,https://api.spotify.com/v1/tracks/0n4l2ggyid1J2MUaAXzsCS,https://api.spotify.com/v1/audio-analysis/0n4l2ggyid1J2MUaAXzsCS,264334,4,Sadi Gali
0.753,0.99,10,-3.319,0,0.0578,0.0195,0,0.116,0.711,139.99,audio_features,7wVuc5To4LyVZvZllNSlpB,spotify:track:7wVuc5To4LyVZvZllNSlpB,https://api.spotify.com/v1/tracks/7wVuc5To4LyVZvZllNSlpB,https://api.spotify.com/v1/audio-analysis/7wVuc5To4LyVZvZllNSlpB,203019,4,Lucky Tu Lucky Me
0.654,0.487,1,-6.988,0,0.0303,0.733,0,0.13,0.414,116.037,audio_features,67UKh6w5Yy0Y8rxuQn0jhb,spotify:track:67UKh6w5Yy0Y8rxuQn0jhb,https://api.spotify.com/v1/tracks/67UKh6w5Yy0Y8rxuQn0jhb,https://api.spotify.com/v1/audio-analysis/67UKh6w5Yy0Y8rxuQn0jhb,336576,4,"Banjaara (From ""Ek Villain"")"
0.584,0.556,5,-8.98,1,0.0514,0.362,2.90E-05,0.13,0.517,103.739,audio_features,26q5bMeoH7C2K3Xye5QKnH,spotify:track:26q5bMeoH7C2K3Xye5QKnH,https://api.spotify.com/v1/tracks/26q5bMeoH7C2K3Xye5QKnH,https://api.spotify.com/v1/audio-analysis/26q5bMeoH7C2K3Xye5QKnH,382493,4,"Main Jahaan Rahoon (From ""Namastey London"")"
0.634,0.767,1,-6.801,0,0.0429,0.0547,0,0.117,0.516,124.942,audio_features,7zSxcZCHxmWWSdQHoeRJaO,spotify:track:7zSxcZCHxmWWSdQHoeRJaO,https://api.spotify.com/v1/tracks/7zSxcZCHxmWWSdQHoeRJaO,https://api.spotify.com/v1/audio-analysis/7zSxcZCHxmWWSdQHoeRJaO,239365,4,Classic Himesh Mashup
0.695,0.767,7,-7.037,0,0.0643,0.054,3.97E-06,0.173,0.727,130.994,audio_features,3ci2zg0zWVD7YuFXzXMGnD,spotify:track:3ci2zg0zWVD7YuFXzXMGnD,https://api.spotify.com/v1/tracks/3ci2zg0zWVD7YuFXzXMGnD,https://api.spotify.com/v1/audio-analysis/3ci2zg0zWVD7YuFXzXMGnD,357826,4,Patakha Guddi (Male Version)
0.823,0.657,9,-9.498,1,0.056,0.155,0,0.0601,0.888,106.369,audio_features,0parzESVTbEf99RIAW0IZw,spotify:track:0parzESVTbEf99RIAW0IZw,https://api.spotify.com/v1/tracks/0parzESVTbEf99RIAW0IZw,https://api.spotify.com/v1/audio-analysis/0parzESVTbEf99RIAW0IZw,447242,4,Yun Hi Chala Chal
0.572,0.438,8,-6.631,1,0.0274,0.727,0,0.101,0.37,98.945,audio_features,1EjyN3XVTkQPQhvcKeHveS,spotify:track:1EjyN3XVTkQPQhvcKeHveS,https://api.spotify.com/v1/tracks/1EjyN3XVTkQPQhvcKeHveS,https://api.spotify.com/v1/audio-analysis/1EjyN3XVTkQPQhvcKeHveS,218122,4,
0.386,0.558,8,-4.525,1,0.045,0.709,0,0.121,0.514,187.27,audio_features,7pBcon5GqvUfn58HRfF8wv,spotify:track:7pBcon5GqvUfn58HRfF8wv,https://api.spotify.com/v1/tracks/7pBcon5GqvUfn58HRfF8wv,https://api.spotify.com/v1/audio-analysis/7pBcon5GqvUfn58HRfF8wv,400000,4,
0.436,0.554,2,-6.635,1,0.0341,0.237,0,0.116,0.396,100.059,audio_features,2TuNVD5u5iAslHp0moLlTn,spotify:track:2TuNVD5u5iAslHp0moLlTn,https://api.spotify.com/v1/tracks/2TuNVD5u5iAslHp0moLlTn,https://api.spotify.com/v1/audio-analysis/2TuNVD5u5iAslHp0moLlTn,616509,4,Tajdar-E-Haram Coke Studio Season 8
0.495,0.654,3,-6.639,0,0.0679,0.713,0,0.165,0.35,123.896,audio_features,79jYT83v4bMOWEgwjQxSx2,spotify:track:79jYT83v4bMOWEgwjQxSx2,https://api.spotify.com/v1/tracks/79jYT83v4bMOWEgwjQxSx2,https://api.spotify.com/v1/audio-analysis/79jYT83v4bMOWEgwjQxSx2,269032,4,"Ae Dil Hai Mushkil Title Track (From ""Ae Dil Hai Mushkil"")"
0.552,0.769,2,-4.504,0,0.0465,0.497,0,0.112,0.702,86.957,audio_features,0edt0Ar7ewLkMqy0jUtSWm,spotify:track:0edt0Ar7ewLkMqy0jUtSWm,https://api.spotify.com/v1/tracks/0edt0Ar7ewLkMqy0jUtSWm,https://api.spotify.com/v1/audio-analysis/0edt0Ar7ewLkMqy0jUtSWm,348966,4,"Bulleya (From ""Ae Dil Hai Mushkil"")"
0.574,0.758,9,-5.841,0,0.0361,0.0281,0.000515,0.128,0.111,106.93,audio_features,2ufwVJUdtlTRker3Ueimgi,spotify:track:2ufwVJUdtlTRker3Ueimgi,https://api.spotify.com/v1/tracks/2ufwVJUdtlTRker3Ueimgi,https://api.spotify.com/v1/audio-analysis/2ufwVJUdtlTRker3Ueimgi,338274,4,"Jaago (From ""Rock On 2"")"
0.768,0.576,4,-12.326,1,0.0755,0.00705,0.000442,0.0735,0.248,108.081,audio_features,1wPhdP1cd8z4G7Gz7xIJfZ,spotify:track:1wPhdP1cd8z4G7Gz7xIJfZ,https://api.spotify.com/v1/tracks/1wPhdP1cd8z4G7Gz7xIJfZ,https://api.spotify.com/v1/audio-analysis/1wPhdP1cd8z4G7Gz7xIJfZ,146617,4,Bass Rani
0.533,0.527,0,-10.257,1,0.0397,0.673,4.29E-06,0.114,0.58,114.929,audio_features,2jfVXaSzGQlj0xzTdWZrgX,spotify:track:2jfVXaSzGQlj0xzTdWZrgX,https://api.spotify.com/v1/tracks/2jfVXaSzGQlj0xzTdWZrgX,https://api.spotify.com/v1/audio-analysis/2jfVXaSzGQlj0xzTdWZrgX,390101,4,"Mere Sang (From ""New York"")"
0.517,0.83,11,-3.662,0,0.299,0.0447,4.84E-06,0.0155,0.926,215.632,audio_features,2Pm0G9SfBfMqE62ER2P3Mc,spotify:track:2Pm0G9SfBfMqE62ER2P3Mc,https://api.spotify.com/v1/tracks/2Pm0G9SfBfMqE62ER2P3Mc,https://api.spotify.com/v1/audio-analysis/2Pm0G9SfBfMqE62ER2P3Mc,237855,4,Feel it Sohniye
0.476,0.788,9,-4.821,0,0.0448,0.24,2.64E-05,0.106,0.747,90.066,audio_features,1plFCZ6QFAjSRutT02GTCn,spotify:track:1plFCZ6QFAjSRutT02GTCn,https://api.spotify.com/v1/tracks/1plFCZ6QFAjSRutT02GTCn,https://api.spotify.com/v1/audio-analysis/1plFCZ6QFAjSRutT02GTCn,289333,4,"Channa Mereya (From ""Ae Dil Hai Mushkil"")"
0.887,0.413,0,-7.837,0,0.109,0.25,4.82E-06,0.0864,0.464,92.02,audio_features,0s7MQ9u5us1w3WiCWFihwe,spotify:track:0s7MQ9u5us1w3WiCWFihwe,https://api.spotify.com/v1/tracks/0s7MQ9u5us1w3WiCWFihwe,https://api.spotify.com/v1/audio-analysis/0s7MQ9u5us1w3WiCWFihwe,197642,4,
0.655,0.892,5,-5.268,1,0.133,0.0037,0,0.601,0.463,124.055,audio_features,27XJJ1jyHUF5DUHtGjYirh,spotify:track:27XJJ1jyHUF5DUHtGjYirh,https://api.spotify.com/v1/tracks/27XJJ1jyHUF5DUHtGjYirh,https://api.spotify.com/v1/audio-analysis/27XJJ1jyHUF5DUHtGjYirh,212561,4,So Much feat. Kardinal Offishall
0.649,0.792,5,-5.576,0,0.0453,0.0623,0.028,0.0646,0.733,112.086,audio_features,3mFDF0ulC4tyOFC4bB67Kd,spotify:track:3mFDF0ulC4tyOFC4bB67Kd,https://api.spotify.com/v1/tracks/3mFDF0ulC4tyOFC4bB67Kd,https://api.spotify.com/v1/audio-analysis/3mFDF0ulC4tyOFC4bB67Kd,288040,4,Lambi Judai
0.477,0.859,0,-4.585,1,0.046,0.0237,0,0.0503,0.426,154.946,audio_features,63LTVXh5TujgeB202CbqGa,spotify:track:63LTVXh5TujgeB202CbqGa,https://api.spotify.com/v1/tracks/63LTVXh5TujgeB202CbqGa,https://api.spotify.com/v1/audio-analysis/63LTVXh5TujgeB202CbqGa,454500,4,Baliye (Laung Gawacha) [Coke Studio Season 9]
0.818,0.93,11,-2.982,1,0.247,0.33,0,0.658,0.831,113.988,audio_features,7os7Ce1QfpEcYqIYP7yKUY,spotify:track:7os7Ce1QfpEcYqIYP7yKUY,https://api.spotify.com/v1/tracks/7os7Ce1QfpEcYqIYP7yKUY,https://api.spotify.com/v1/audio-analysis/7os7Ce1QfpEcYqIYP7yKUY,252632,4,"The Breakup Song (From ""Ae Dil Hai Mushkil"")"
0.688,0.701,3,-7.505,1,0.0298,0.06,0.0301,0.271,0.385,110.019,audio_features,0tZMTCvEzXWz7AvjzIPf1H,spotify:track:0tZMTCvEzXWz7AvjzIPf1H,https://api.spotify.com/v1/tracks/0tZMTCvEzXWz7AvjzIPf1H,https://api.spotify.com/v1/audio-analysis/0tZMTCvEzXWz7AvjzIPf1H,232505,4,"Love You Zindagi (From ""Dear Zindagi"")"
0.597,0.748,0,-5.906,1,0.223,0.0448,0,0.626,0.73,165.907,audio_features,04i2uLdBAfCSYjQzZqspDa,spotify:track:04i2uLdBAfCSYjQzZqspDa,https://api.spotify.com/v1/tracks/04i2uLdBAfCSYjQzZqspDa,https://api.spotify.com/v1/audio-analysis/04i2uLdBAfCSYjQzZqspDa,186943,4,Jungli Sher
0.453,0.396,8,-11.499,0,0.045,0.972,0.789,0.254,0.597,158.14,audio_features,2mKof2ayCcSMUMHcMt57e3,spotify:track:2mKof2ayCcSMUMHcMt57e3,https://api.spotify.com/v1/tracks/2mKof2ayCcSMUMHcMt57e3,https://api.spotify.com/v1/audio-analysis/2mKof2ayCcSMUMHcMt57e3,195800,4,"Jo Wada Kiya Woh Nibhana Padega - From ""Taj Mahal"""
0.635,0.317,5,-11.611,1,0.0278,0.88,6.13E-05,0.0719,0.238,101.003,audio_features,7BLyGXLdduE6j2ztIuo36V,spotify:track:7BLyGXLdduE6j2ztIuo36V,https://api.spotify.com/v1/tracks/7BLyGXLdduE6j2ztIuo36V,https://api.spotify.com/v1/audio-analysis/7BLyGXLdduE6j2ztIuo36V,277875,1,Aaj Jaane Ki Zid Na Karo (feat. Rohini Ravada)
0.558,0.506,1,-6.761,0,0.0236,0.704,3.05E-06,0.0896,0.358,90.001,audio_features,0PxMHdQ6bSz9q0eJj3kJzb,spotify:track:0PxMHdQ6bSz9q0eJj3kJzb,https://api.spotify.com/v1/tracks/0PxMHdQ6bSz9q0eJj3kJzb,https://api.spotify.com/v1/audio-analysis/0PxMHdQ6bSz9q0eJj3kJzb,289013,4,Baatein Ye Kabhi Na - Male
0.771,0.817,5,-4.462,0,0.0646,0.0192,0,0.0601,0.615,127.963,audio_features,4VhNqftDQvaYHNXjOX8XnK,spotify:track:4VhNqftDQvaYHNXjOX8XnK,https://api.spotify.com/v1/tracks/4VhNqftDQvaYHNXjOX8XnK,https://api.spotify.com/v1/audio-analysis/4VhNqftDQvaYHNXjOX8XnK,174454,4,Freak
0.744,0.813,9,-7.401,1,0.154,0.000514,0,0.0685,0.149,108.056,audio_features,4NEdR5Yo8D2KwL7Y9KW7EH,spotify:track:4NEdR5Yo8D2KwL7Y9KW7EH,https://api.spotify.com/v1/tracks/4NEdR5Yo8D2KwL7Y9KW7EH,https://api.spotify.com/v1/audio-analysis/4NEdR5Yo8D2KwL7Y9KW7EH,182934,4,Mere Gully Mein (feat. Naezy)
0.507,0.932,1,-4.501,0,0.0762,0.0592,0,0.302,0.311,114.961,audio_features,7EvAlx0lOLbZgCKH50wnUU,spotify:track:7EvAlx0lOLbZgCKH50wnUU,https://api.spotify.com/v1/tracks/7EvAlx0lOLbZgCKH50wnUU,https://api.spotify.com/v1/audio-analysis/7EvAlx0lOLbZgCKH50wnUU,244048,3,
0.585,0.688,9,-4.553,1,0.0722,0.551,6.70E-06,0.121,0.814,85.871,audio_features,7N30pzJGFwnYU8iuzxWS7l,spotify:track:7N30pzJGFwnYU8iuzxWS7l,https://api.spotify.com/v1/tracks/7N30pzJGFwnYU8iuzxWS7l,https://api.spotify.com/v1/audio-analysis/7N30pzJGFwnYU8iuzxWS7l,315013,4,Ajj Din Chadheya
0.349,0.596,2,-9.313,1,0.0364,0.177,5.29E-06,0.336,0.329,120.009,audio_features,2vuhZrEHS25D8xNQTSvuuj,spotify:track:2vuhZrEHS25D8xNQTSvuuj,https://api.spotify.com/v1/tracks/2vuhZrEHS25D8xNQTSvuuj,https://api.spotify.com/v1/audio-analysis/2vuhZrEHS25D8xNQTSvuuj,368547,4,Tu Aashiqui Hai
0.46,0.402,3,-12.184,1,0.0306,0.6,0.000186,0.116,0.576,140.063,audio_features,0WxdqHRbdQ1R83ZvZ0qerN,spotify:track:0WxdqHRbdQ1R83ZvZ0qerN,https://api.spotify.com/v1/tracks/0WxdqHRbdQ1R83ZvZ0qerN,https://api.spotify.com/v1/audio-analysis/0WxdqHRbdQ1R83ZvZ0qerN,276558,4,Khaireyan De Naal
0.574,0.58,4,-6.453,1,0.0282,0.384,0,0.0887,0.213,133.993,audio_features,2G2zUS3uHS1jwViZI8utUQ,spotify:track:2G2zUS3uHS1jwViZI8utUQ,https://api.spotify.com/v1/tracks/2G2zUS3uHS1jwViZI8utUQ,https://api.spotify.com/v1/audio-analysis/2G2zUS3uHS1jwViZI8utUQ,278507,4,"Mehram - From ""Kahaani 2"""
0.707,0.501,4,-7.389,1,0.0372,0.387,1.81E-06,0.095,0.542,93.978,audio_features,5b9x5sRIzAgXQw0dhGORO1,spotify:track:5b9x5sRIzAgXQw0dhGORO1,https://api.spotify.com/v1/tracks/5b9x5sRIzAgXQw0dhGORO1,https://api.spotify.com/v1/audio-analysis/5b9x5sRIzAgXQw0dhGORO1,199644,4,Tu Hi Hai
0.605,0.437,2,-9.023,1,0.0293,0.76,0.00112,0.111,0.301,125.906,audio_features,2uwZSBvQer73esf6tV1wQG,spotify:track:2uwZSBvQer73esf6tV1wQG,https://api.spotify.com/v1/tracks/2uwZSBvQer73esf6tV1wQG,https://api.spotify.com/v1/audio-analysis/2uwZSBvQer73esf6tV1wQG,278239,4,Taarefon Se
0.758,0.341,7,-9.307,1,0.0365,0.85,3.69E-06,0.208,0.702,94.026,audio_features,03nHeD59X7lK0T0AhPF1ih,spotify:track:03nHeD59X7lK0T0AhPF1ih,https://api.spotify.com/v1/tracks/03nHeD59X7lK0T0AhPF1ih,https://api.spotify.com/v1/audio-analysis/03nHeD59X7lK0T0AhPF1ih,228500,4,Aaur Main Khush Hoon
0.537,0.786,7,-6.838,0,0.0372,0.514,1.48E-06,0.111,0.174,119.99,audio_features,4DhadmYDxp6Ms11HIdZQaC,spotify:track:4DhadmYDxp6Ms11HIdZQaC,https://api.spotify.com/v1/tracks/4DhadmYDxp6Ms11HIdZQaC,https://api.spotify.com/v1/audio-analysis/4DhadmYDxp6Ms11HIdZQaC,400000,4,Janay Na Tu (Coke Studio Season 9)
0.721,0.65,0,-6.95,0,0.135,0.0115,0.00014,0.34,0.392,130.487,audio_features,7Ck2si1vtgdPXdKGtWGGXr,spotify:track:7Ck2si1vtgdPXdKGtWGGXr,https://api.spotify.com/v1/tracks/7Ck2si1vtgdPXdKGtWGGXr,https://api.spotify.com/v1/audio-analysis/7Ck2si1vtgdPXdKGtWGGXr,179658,5,"The Humma Song (From ""OK Jaanu"")"
0.598,0.887,9,-6.992,1,0.0802,0.0284,5.84E-06,0.166,0.704,159.977,audio_features,6NrGV8OGzgsbRXQMnlGk66,spotify:track:6NrGV8OGzgsbRXQMnlGk66,https://api.spotify.com/v1/tracks/6NrGV8OGzgsbRXQMnlGk66,https://api.spotify.com/v1/audio-analysis/6NrGV8OGzgsbRXQMnlGk66,206250,4,"Ok Jaanu Title Track (From ""OK Jaanu"")"
0.563,0.83,6,-7.555,0,0.0312,0.0251,0.104,0.0876,0.593,106.023,audio_features,3RvnIwzLJXPUub7Lb6sX11,spotify:track:3RvnIwzLJXPUub7Lb6sX11,https://api.spotify.com/v1/tracks/3RvnIwzLJXPUub7Lb6sX11,https://api.spotify.com/v1/audio-analysis/3RvnIwzLJXPUub7Lb6sX11,240000,4,Memories - Episode 05
0.5,0.699,2,-6.075,1,0.0914,0.0095,0,0.062,0.637,163.946,audio_features,5UUUVNhL8ovCvunS9BZ15C,spotify:track:5UUUVNhL8ovCvunS9BZ15C,https://api.spotify.com/v1/tracks/5UUUVNhL8ovCvunS9BZ15C,https://api.spotify.com/v1/audio-analysis/5UUUVNhL8ovCvunS9BZ15C,222722,4,Ek Dafaa (Chinnamma)
0.717,0.416,7,-9.875,0,0.0303,0.635,1.43E-06,0.0976,0.381,100.026,audio_features,6bdpj89aYEBjhpsenXAsmO,spotify:track:6bdpj89aYEBjhpsenXAsmO,https://api.spotify.com/v1/tracks/6bdpj89aYEBjhpsenXAsmO,https://api.spotify.com/v1/audio-analysis/6bdpj89aYEBjhpsenXAsmO,213632,4,Enna Sona
0.687,0.772,11,-6.316,0,0.0376,0.641,0.00089,0.395,0.956,96.047,audio_features,4CpDiF2vzmxFDeVgr30gN2,spotify:track:4CpDiF2vzmxFDeVgr30gN2,https://api.spotify.com/v1/tracks/4CpDiF2vzmxFDeVgr30gN2,https://api.spotify.com/v1/audio-analysis/4CpDiF2vzmxFDeVgr30gN2,261250,4,Mast Qalandar - Bonus Track
0.699,0.465,0,-7.238,1,0.0303,0.525,2.09E-06,0.126,0.499,97.898,audio_features,2GXs2rslAN5rzAZq4y5Knw,spotify:track:2GXs2rslAN5rzAZq4y5Knw,https://api.spotify.com/v1/tracks/2GXs2rslAN5rzAZq4y5Knw,https://api.spotify.com/v1/audio-analysis/2GXs2rslAN5rzAZq4y5Knw,198367,4,Chahat
0.639,0.163,4,-15.45,1,0.0326,0.853,0.0003,0.129,0.267,139.883,audio_features,65si1pYAK35BMJvv5wPjy0,spotify:track:65si1pYAK35BMJvv5wPjy0,https://api.spotify.com/v1/tracks/65si1pYAK35BMJvv5wPjy0,https://api.spotify.com/v1/audio-analysis/65si1pYAK35BMJvv5wPjy0,255302,4,Madhaniya
0.554,0.433,9,-8.041,0,0.0358,0.793,0,0.125,0.466,80.012,audio_features,5CWR8CEx5ZossaxyxOtglv,spotify:track:5CWR8CEx5ZossaxyxOtglv,https://api.spotify.com/v1/tracks/5CWR8CEx5ZossaxyxOtglv,https://api.spotify.com/v1/audio-analysis/5CWR8CEx5ZossaxyxOtglv,312375,4,Akhiyan Unplugged
0.627,0.783,9,-6.254,1,0.0388,0.103,0.000582,0.125,0.815,100.013,audio_features,1aYnZafGQon2DPwoB8ZOPO,spotify:track:1aYnZafGQon2DPwoB8ZOPO,https://api.spotify.com/v1/tracks/1aYnZafGQon2DPwoB8ZOPO,https://api.spotify.com/v1/audio-analysis/1aYnZafGQon2DPwoB8ZOPO,251521,4,Dildaaraa
0.467,0.367,5,-10.66,0,0.0264,0.654,4.64E-06,0.079,0.107,89.994,audio_features,0wuX1cKwOzGR4Pn7M1tIQr,spotify:track:0wuX1cKwOzGR4Pn7M1tIQr,https://api.spotify.com/v1/tracks/0wuX1cKwOzGR4Pn7M1tIQr,https://api.spotify.com/v1/audio-analysis/0wuX1cKwOzGR4Pn7M1tIQr,382067,4,Woh Humsafar - Woh Humsafar
0.624,0.88,10,-4.655,1,0.0414,0.165,0.000361,0.185,0.436,102.924,audio_features,3NiEwYE8FYXv1nqdaz524F,spotify:track:3NiEwYE8FYXv1nqdaz524F,https://api.spotify.com/v1/tracks/3NiEwYE8FYXv1nqdaz524F,https://api.spotify.com/v1/audio-analysis/3NiEwYE8FYXv1nqdaz524F,287970,4,Piya Basanti (Redux)
0.579,0.521,8,-8.599,1,0.0286,0.531,0.000495,0.0772,0.292,78.009,audio_features,24fiKJdKgTJ5ogodH4itZx,spotify:track:24fiKJdKgTJ5ogodH4itZx,https://api.spotify.com/v1/tracks/24fiKJdKgTJ5ogodH4itZx,https://api.spotify.com/v1/audio-analysis/24fiKJdKgTJ5ogodH4itZx,280000,4,Uljha
0.573,0.277,2,-9.568,1,0.0332,0.76,0.000108,0.104,0.43,150.375,audio_features,4le96ALi6nafapTwZGoqYP,spotify:track:4le96ALi6nafapTwZGoqYP,https://api.spotify.com/v1/tracks/4le96ALi6nafapTwZGoqYP,https://api.spotify.com/v1/audio-analysis/4le96ALi6nafapTwZGoqYP,178900,3,"Kidre Jaawan (From ""Haraamkhor"")"
0.531,0.544,0,-4.103,0,0.11,0.29,0,0.158,0.332,179.702,audio_features,0CtTXIOEKUkcCnDTnUmgN2,spotify:track:0CtTXIOEKUkcCnDTnUmgN2,https://api.spotify.com/v1/tracks/0CtTXIOEKUkcCnDTnUmgN2,https://api.spotify.com/v1/audio-analysis/0CtTXIOEKUkcCnDTnUmgN2,245514,4,Akhiyan (feat. Arjun)
0.568,0.886,6,-7.983,0,0.081,0.0123,3.40E-05,0.361,0.846,160.054,audio_features,4mOmWSdTmf6fSAibGWCKp7,spotify:track:4mOmWSdTmf6fSAibGWCKp7,https://api.spotify.com/v1/tracks/4mOmWSdTmf6fSAibGWCKp7,https://api.spotify.com/v1/audio-analysis/4mOmWSdTmf6fSAibGWCKp7,205759,4,Mental Manadhil
0.775,0.666,8,-7.377,1,0.0532,0.0431,0.000537,0.731,0.762,129.988,audio_features,0uEtUhy8xAX1fJFiqNs5sr,spotify:track:0uEtUhy8xAX1fJFiqNs5sr,https://api.spotify.com/v1/tracks/0uEtUhy8xAX1fJFiqNs5sr,https://api.spotify.com/v1/audio-analysis/0uEtUhy8xAX1fJFiqNs5sr,336810,4,Kaara Aattakkaara
0.553,0.809,0,-4.039,1,0.0626,0.0294,0,0.128,0.359,128.087,audio_features,2I5xCBAMgTPCviM8EYewAQ,spotify:track:2I5xCBAMgTPCviM8EYewAQ,https://api.spotify.com/v1/tracks/2I5xCBAMgTPCviM8EYewAQ,https://api.spotify.com/v1/audio-analysis/2I5xCBAMgTPCviM8EYewAQ,377250,4,Main Raasta (Coke Studio Season 9)
0.655,0.899,8,-4.809,1,0.111,0.0936,0.000227,0.184,0.842,147.586,audio_features,2LiYYqHSkzlUWPc3MBFl67,spotify:track:2LiYYqHSkzlUWPc3MBFl67,https://api.spotify.com/v1/tracks/2LiYYqHSkzlUWPc3MBFl67,https://api.spotify.com/v1/audio-analysis/2LiYYqHSkzlUWPc3MBFl67,166060,4,Tamma Tamma Again
0.676,0.969,1,-2.696,1,0.208,0.0868,0,0.0651,0.938,153.663,audio_features,0A7hubg7Nem8b3NO9v1RtT,spotify:track:0A7hubg7Nem8b3NO9v1RtT,https://api.spotify.com/v1/tracks/0A7hubg7Nem8b3NO9v1RtT,https://api.spotify.com/v1/audio-analysis/0A7hubg7Nem8b3NO9v1RtT,172304,4,Badri Ki Dulhania (Title Track)
0.53,0.59,0,-7.848,1,0.025,0.0194,0,0.275,0.745,90.015,audio_features,7wI3hbjmNYspmg4geDendL,spotify:track:7wI3hbjmNYspmg4geDendL,https://api.spotify.com/v1/tracks/7wI3hbjmNYspmg4geDendL,https://api.spotify.com/v1/audio-analysis/7wI3hbjmNYspmg4geDendL,256969,4,Channa Mereya / Kabira
0.725,0.842,2,-5.208,1,0.0503,0.0519,4.94E-05,0.103,0.746,122.967,audio_features,0v8GVNCGnQPxQbAeD0KmGd,spotify:track:0v8GVNCGnQPxQbAeD0KmGd,https://api.spotify.com/v1/tracks/0v8GVNCGnQPxQbAeD0KmGd,https://api.spotify.com/v1/audio-analysis/0v8GVNCGnQPxQbAeD0KmGd,199340,4,Loge Tamma Tamma Loge
0.836,0.767,4,-5.179,0,0.0885,0.0732,0.00018,0.174,0.791,89.956,audio_features,6CuJUdvZuGAGxCbN3dq81s,spotify:track:6CuJUdvZuGAGxCbN3dq81s,https://api.spotify.com/v1/tracks/6CuJUdvZuGAGxCbN3dq81s,https://api.spotify.com/v1/audio-analysis/6CuJUdvZuGAGxCbN3dq81s,162405,4,Mercy
0.489,0.812,9,-6.31,0,0.18,0.286,0,0.0768,0.272,140.043,audio_features,10xpoX1VRYvPz9KwKtKbX4,spotify:track:10xpoX1VRYvPz9KwKtKbX4,https://api.spotify.com/v1/tracks/10xpoX1VRYvPz9KwKtKbX4,https://api.spotify.com/v1/audio-analysis/10xpoX1VRYvPz9KwKtKbX4,171429,4,Aaj Jane Ki Zid Na Karo
0.537,0.251,0,-9.533,1,0.0276,0.899,5.76E-05,0.0857,0.288,89.916,audio_features,0xHvmWCpz9Pnn1sDvRehAs,spotify:track:0xHvmWCpz9Pnn1sDvRehAs,https://api.spotify.com/v1/tracks/0xHvmWCpz9Pnn1sDvRehAs,https://api.spotify.com/v1/audio-analysis/0xHvmWCpz9Pnn1sDvRehAs,165333,4,Channa Mereya - Unplugged
0.442,0.845,8,-4.205,1,0.061,0.1,0.000179,0.102,0.333,130.01,audio_features,36XSWF9Zt4u4v8xRBuG0JE,spotify:track:36XSWF9Zt4u4v8xRBuG0JE,https://api.spotify.com/v1/tracks/36XSWF9Zt4u4v8xRBuG0JE,https://api.spotify.com/v1/audio-analysis/36XSWF9Zt4u4v8xRBuG0JE,346159,4,Karan Johar Mashup (By Dj Chetas)
0.716,0.562,5,-8.741,1,0.0315,0.529,0.000133,0.0928,0.533,105.004,audio_features,61IEe4ujPKOU7OIyubydfz,spotify:track:61IEe4ujPKOU7OIyubydfz,https://api.spotify.com/v1/tracks/61IEe4ujPKOU7OIyubydfz,https://api.spotify.com/v1/audio-analysis/61IEe4ujPKOU7OIyubydfz,303020,4,Dooba Dooba
0.362,0.763,3,-8.514,1,0.0589,0.015,0.00481,0.237,0.431,187.291,audio_features,1gWtHDe403RuyZqhvSRcv8,spotify:track:1gWtHDe403RuyZqhvSRcv8,https://api.spotify.com/v1/tracks/1gWtHDe403RuyZqhvSRcv8,https://api.spotify.com/v1/audio-analysis/1gWtHDe403RuyZqhvSRcv8,216886,4,Tune Kaha
0.311,0.638,2,-5.948,1,0.042,0.333,0,0.119,0.173,168.198,audio_features,2QWQYEnImuJjfLeuaniNyA,spotify:track:2QWQYEnImuJjfLeuaniNyA,https://api.spotify.com/v1/tracks/2QWQYEnImuJjfLeuaniNyA,https://api.spotify.com/v1/audio-analysis/2QWQYEnImuJjfLeuaniNyA,346427,4,Alvida - Reprise
0.528,0.37,8,-9.382,1,0.0249,0.823,0,0.139,0.345,90.92,audio_features,3tKGNet1OUJSx25Zu9Yqn5,spotify:track:3tKGNet1OUJSx25Zu9Yqn5,https://api.spotify.com/v1/tracks/3tKGNet1OUJSx25Zu9Yqn5,https://api.spotify.com/v1/audio-analysis/3tKGNet1OUJSx25Zu9Yqn5,264673,4,"Maana Ke Hum Yaar Nahin (From ""Meri Pyaari Bindu"")"
0.668,0.395,4,-10.171,0,0.0374,0.784,0,0.111,0.568,123.923,audio_features,2IW3TqFoO5dWpdh73SuJg3,spotify:track:2IW3TqFoO5dWpdh73SuJg3,https://api.spotify.com/v1/tracks/2IW3TqFoO5dWpdh73SuJg3,https://api.spotify.com/v1/audio-analysis/2IW3TqFoO5dWpdh73SuJg3,214857,4,"Haareya (From ""Meri Pyaari Bindu"")"
